date,home_team,away_team,home_score,away_score,home_lineup,away_lineup
23.1.2016,Paris S-G ,Angers ,5,1,"['Kevin Trapp', 'David Luiz', 'Serge Aurier', 'Maxwell', 'Gregory van der Wiel', 'Thiago Motta', 'Adrien Rabiot', 'Blaise Matuidi', 'Ángel Di María', 'Lucas', 'Zlatan Ibrahimovic']","['Alexandre Letellier', 'Ismaël Traoré', 'Romain Thomas', 'Yoann Andreu', 'Vincent Manceau', 'Romain Saïss', 'Cheikh Ndoye', 'Pierrick Capelle', 'Mohamed Yattara', 'Billy Ketkeophomphone', 'Gilles Sunu']"
23.1.2016,Guingamp ,Bastia ,1,0,"['Jonas Lössl', 'Christophe Kerbrat', 'Jérémy Sorbon', 'Jonathan Martins Pereira', 'Dorian Levêque', 'Moustapha Diallo', 'Lionel Mathis', 'Nicolas Benezet', 'Mevlut Erding', 'Jimmy Briand', 'Yannis Salibur']","['Jean-Louis Leca', 'Alexander Djiku', 'Sébastien Squillaci', 'François Modesto', 'Mathieu Peybernes', 'Florian Marange', 'Julian Palmieri', 'Yannick Cahuzac', 'Axel Ngando', 'Gaël Danic', 'Floyd Ayité']"
23.1.2016,Nantes ,Bordeaux ,2,2,"['Rémy Riou', 'Koffi Djidji', 'Oswaldo Vizcarrondo', 'Ermir Lenjani', 'Léo Dubois', 'Birama Touré', 'Guillaume Gillet', 'Alejandro Bedoya', 'Adryan', 'Adrien Thomasson', 'Kolbeinn Sigthorsson']","['Cédric Carrasso', 'Cédric Yambéré', 'Diego Contento', 'Frédéric Guilbert', 'Jaroslav Plasil', 'Clément Chantôme', 'André Poko', 'Wahbi Khazri', 'Valentín Vada', 'Adam Ounas', 'Cheick Diabaté']"
23.1.2016,Lille ,ESTAC Troyes ,1,3,"['Vincent Enyeama', 'Renato Civelli', 'Adama Soumaoro', 'Sébastien Corchia', 'Djibril Sidibé', 'Rio Mavuba', 'Florent Balmont', 'Mounir Obbadi', 'Sofiane Boufal', 'Eric Bauthéac', 'Junior Tallo']","['Paul Bernardoni', 'Matthieu Saunier', 'Anele Ngcongca', 'Charles Traoré', 'Jessy Pi', 'Aloïs Confais', 'Karim Azamoum', 'Fabien Camus', 'Lossémy Karaboué', 'Jimmy Cabot', 'Corentin Jean']"
23.1.2016,Montpellier ,Caen ,1,2,"['Laurent Pionnier', 'Vitorino Hilton', 'Daniel Congré', 'Jérôme Roussillon', 'Ramy Bensebaini', 'Jamel Saihi', 'Anthony Ribelin', 'Jonas Martin', 'Bryan Dabo', 'Ryad Boudebouz', 'Casimir Ninga']","['Rémy Vercoutre', 'Alaeddine Yahia', 'Syam Ben Youssef', 'Emmanuel Imorou', 'Dennis Appiah', 'Jonathan Delaplace', 'Jean-Victor Makengo', 'Julien Féret', 'Vincent Bessat', 'Ronny Rodelin', 'Andy Delort']"
23.1.2016,Nice ,Lorient ,2,1,"['Yoan Cardinale', 'Paul Baysse', 'Maxime Le Marchand', 'Jérémy Pied', 'Nampalys Mendy', 'Jean-Michaël Seri', 'Vincent Koziello', 'Niklas Hult', 'Hatem Ben Arfa', 'Dorian Caddy', 'Valère Germain']","['Benjamin Lecomte', 'Lamine Koné', 'Zargo Touré', 'Raphaël Guerreiro', 'Lamine Gassama', 'François Bellugou', 'Walid Mesloub', 'Didier Ndong', 'Romain Philippoteaux', 'Yann Jouffre', 'Benjamin Jeannot']"
24.1.2016,Monaco ,Toulouse FC ,4,0,"['Danijel Subasic', 'Andrea Raggi', 'Ricardo Carvalho', 'Wallace', 'Fábio Coentrão', 'Fabinho', 'Tiémoué Bakayoko', 'João Moutinho', 'Bernardo Silva', 'Thomas Lemar', 'Lacina Traoré']","['Alban Lafont', 'Uros Spajic', 'Issa Diop', 'Marcel Tisserand', 'François Moubandje', 'Tongo Doumbia', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Wissam Ben Yedder', 'Martin Braithwaite', 'Somalia']"
24.1.2016,Reims ,Saint-Etienne ,1,1,"['Johny Placide', 'Mickaël Tacalfred', 'Aissa Mandi', 'Anthony Weber', 'Hamari Traoré', 'Franck Signorino', 'Jaba Kankava', 'Prince Oniangué', 'Jordan Siebatcheu', 'Gaëtan Charbonnier', 'Nicolas de Préville']","['Stéphane Ruffier', 'Loïc Perrin', 'Moustapha Bayal Sall', 'K. Théophile-Catherine', 'Florentin Pogba', 'Pierre-Yves Polomat', 'Fabien Lemoine', 'Vincent Pajot', 'Kevin Monnet-Paquet', 'Jean-Christophe Bahebeck', 'Alexander Söderlund']"
24.1.2016,Lyon ,Marseille ,1,1,"['Anthony Lopes', 'Mapou Yanga-Mbiwa', 'Samuel Umtiti', 'Jérémy Morel', 'Christophe Jallet', 'Maxime Gonalons', 'Sergi Darder', 'Rachid Ghezzal', 'Clément Grenier', 'Mathieu Valbuena', 'Alexandre Lacazette']","['Steve Mandanda', 'Rolando', ""Nicolas N'Koulou"", 'Brice Dja Djédjé', 'Javier Manquillo', 'Alaixys Romao', 'Mauricio Isla', 'Bouna Sarr', 'Rémy Cabella', ""Georges-Kévin N'Koudou"", 'Michy Batshuayi']"
29.1.2016,Marseille ,Lille ,1,1,"['Yohann Pelé', 'Rolando', ""Nicolas N'Koulou"", 'Brice Dja Djédjé', 'Javier Manquillo', 'Lucas Silva', 'Mauricio Isla', 'Bouna Sarr', 'Rémy Cabella', 'Michy Batshuayi', ""Georges-Kévin N'Koudou""]","['Vincent Enyeama', 'Renato Civelli', 'Adama Soumaoro', 'Ibrahim Amadou', 'Benjamin Pavard', 'Sébastien Corchia', 'Rio Mavuba', 'Mounir Obbadi', 'Sofiane Boufal', 'Eric Bauthéac', 'Yassine Benzia']"
30.1.2016,Angers ,Monaco ,3,0,"['Alexandre Letellier', 'Romain Thomas', 'Ismaël Traoré', 'Vincent Manceau', 'Gaël Angoula', 'Cheikh Ndoye', 'Romain Saïss', 'Pierrick Capelle', 'Mohamed Yattara', 'Gilles Sunu', 'Billy Ketkeophomphone']","['Danijel Subasic', 'Ricardo Carvalho', 'Andrea Raggi', 'Wallace', 'Fábio Coentrão', 'Fabinho', 'Tiémoué Bakayoko', 'João Moutinho', 'Bernardo Silva', 'Guido Carrillo', 'Hélder Costa']"
30.1.2016,ESTAC Troyes ,Nantes ,0,1,"['Paul Bernardoni', 'Matthieu Saunier', 'Charles Traoré', 'Anele Ngcongca', 'Jessy Pi', 'Aloïs Confais', 'Benjamin Nivet', 'Fabien Camus', 'Lossémy Karaboué', 'Stéphane Darbion', 'Corentin Jean']","['Rémy Riou', 'Lorik Cana', 'Oswaldo Vizcarrondo', 'Wilfried Moimbé', 'Youssouf Sabaly', 'Rémi Gomis', 'Guillaume Gillet', 'Alejandro Bedoya', 'Adrien Thomasson', 'Adryan', 'Kolbeinn Sigthorsson']"
30.1.2016,Lorient ,Reims ,2,0,"['Benjamin Lecomte', 'Zargo Touré', 'Hamadou Karamoko', 'Lamine Gassama', 'Raphaël Guerreiro', 'Rafidine Abdullah', 'François Bellugou', 'Maxime Barthelmé', 'Yann Jouffre', 'Majeed Waris', 'Benjamin Moukandjo']","['Johny Placide', 'Mohamed Fofana', 'Mickaël Tacalfred', 'Aissa Mandi', 'Hamari Traoré', 'Franck Signorino', 'Jaba Kankava', 'Prince Oniangué', 'Antoine Devaux', 'Diego', 'Nicolas de Préville']"
30.1.2016,Gazélec Ajaccio ,Montpellier ,0,4,"['Clément Maury', 'Pablo Martinez', 'Alassane Touré', 'Jérémie Bréchet', 'Rodéric Filippi', 'David Ducourtioux', 'Jérôme Le Moigne', 'Damjan Djokovic', 'Mohamed Larbi', 'Jacques Zoua', 'Khalid Boutaïb']","['Laurent Pionnier', 'Vitorino Hilton', 'William Rémy', 'Daniel Congré', 'Jérôme Roussillon', 'Mathieu Deplagne', 'Jonas Martin', 'Bryan Dabo', 'Ryad Boudebouz', 'Souleymane Camara', 'Mustapha Yatabaré']"
30.1.2016,Bastia ,Lyon ,1,0,"['Jean-Louis Leca', 'Mathieu Peybernes', 'Sébastien Squillaci', 'Gilles Cioni', 'Julian Palmieri', 'Axel Ngando', 'Mehdi Mostefa', 'Lassana Coulibaly', 'Gaël Danic', 'François Kamano', 'Brandão']","['Anthony Lopes', 'Mapou Yanga-Mbiwa', 'Samuel Umtiti', 'Jérémy Morel', 'Christophe Jallet', 'Maxime Gonalons', 'Jordan Ferri', 'Corentin Tolisso', 'Rachid Ghezzal', 'Mathieu Valbuena', 'Alexandre Lacazette']"
30.1.2016,Toulouse FC ,Guingamp ,1,2,"['Alban Lafont', 'Issa Diop', 'William Matheus', 'Marcel Tisserand', 'Tongo Doumbia', 'Zinédine Machach', 'Jean-Daniel Akpa Akpro', 'Adrien Regattin', 'Martin Braithwaite', 'Somalia', 'Wissam Ben Yedder']","['Jonas Lössl', 'Christophe Kerbrat', 'Jérémy Sorbon', 'Lars Jacobsen', 'Dorian Levêque', 'Lionel Mathis', 'Younousse Sankharé', 'Thibault Giresse', 'Jimmy Briand', 'Sloan Privat', 'Yannis Salibur']"
31.1.2016,Caen ,Nice ,2,0,"['Rémy Vercoutre', 'Syam Ben Youssef', 'Dennis Appiah', 'Jordan Adéoti', 'Ismaël Diomandé', 'Jean-Victor Makengo', 'Saidi Ntibazonkiza', 'Julien Féret', 'Ronny Rodelin', 'Vincent Bessat', 'Andy Delort']","['Yoan Cardinale', 'Mathieu Bodmer', 'Maxime Le Marchand', 'Jérémy Pied', 'Ricardo Pereira', 'Nampalys Mendy', 'Jean-Michaël Seri', 'Vincent Koziello', 'Hatem Ben Arfa', 'Valère Germain', 'Dorian Caddy']"
31.1.2016,Bordeaux ,Rennes ,4,0,"['Jérôme Prior', 'Cédric Yambéré', 'Frédéric Guilbert', 'Diego Contento', 'Jaroslav Plasil', 'Clément Chantôme', 'André Poko', 'Valentín Vada', 'Cheick Diabaté', 'Adam Ounas', 'Diego Rolán']","['Benoît Costil', 'Sylvain Armand', 'Mexer', 'Romain Danzé', ""Cheikh M'Bengue"", 'Yacouba Sylla', 'Gelson Fernandes', 'Benjamin André', 'Juan Fernando Quintero', 'Paul-Georges Ntep', 'Giovanni Sio']"
31.1.2016,Saint-Etienne ,Paris S-G ,0,2,"['Stéphane Ruffier', 'K. Théophile-Catherine', 'Florentin Pogba', 'Moustapha Bayal Sall', 'Franck Tabanou', 'Kévin Malcuit', 'Fabien Lemoine', 'Renaud Cohade', 'Kevin Monnet-Paquet', 'Jean-Christophe Bahebeck', 'Alexander Söderlund']","['Kevin Trapp', 'Marquinhos', 'Presnel Kimpembe', 'Maxwell', 'Serge Aurier', 'Benjamin Stambouli', 'Thiago Motta', 'Blaise Matuidi', 'Lucas', 'Ángel Di María', 'Zlatan Ibrahimovic']"
2.2.2016,Monaco ,Bastia ,2,0,"['Danijel Subasic', 'Wallace', 'Ricardo Carvalho', 'Andrea Raggi', 'Fabinho', 'Fábio Coentrão', 'João Moutinho', 'Nabil Dirar', 'Mario Pasalic', 'Bernardo Silva', 'Vágner Love']","['Jean-Louis Leca', 'Sébastien Squillaci', 'François Modesto', 'Mathieu Peybernes', 'Julian Palmieri', 'Lassana Coulibaly', 'Mehdi Mostefa', 'Axel Ngando', 'Gaël Danic', 'Julien Romain', 'François Kamano']"
2.2.2016,Montpellier ,Marseille ,0,1,"['Laurent Pionnier', 'William Rémy', 'Vitorino Hilton', 'Daniel Congré', 'Mathieu Deplagne', 'Ramy Bensebaini', 'Jonas Martin', 'Bryan Dabo', 'Ryad Boudebouz', 'Mustapha Yatabaré', 'Souleymane Camara']","['Steve Mandanda', 'Rolando', ""Nicolas N'Koulou"", 'Brice Dja Djédjé', 'Javier Manquillo', 'Alaixys Romao', 'Mauricio Isla', 'Bouna Sarr', 'Rémy Cabella', 'Antoine Rabillard', ""Georges-Kévin N'Koudou""]"
3.2.2016,Guingamp ,ESTAC Troyes ,4,0,"['Jonas Lössl', 'Jérémy Sorbon', 'Christophe Kerbrat', 'Jonathan Martins Pereira', 'Dorian Levêque', 'Lionel Mathis', 'Younousse Sankharé', 'Thibault Giresse', 'Mevlut Erding', 'Yannis Salibur', 'Jimmy Briand']","['Matthieu Dreyer', 'Dusan Veskovac', 'Mouhamadou Dabo', 'Charles Traoré', 'Anele Ngcongca', 'Thiago Xavier', 'Aloïs Confais', 'Karim Azamoum', 'Lossémy Karaboué', 'Babacar Gueye', 'Corentin Jean']"
3.2.2016,Nantes ,Gazélec Ajaccio ,3,1,"['Rémy Riou', 'Oswaldo Vizcarrondo', 'Youssouf Sabaly', 'Ermir Lenjani', 'Rémi Gomis', 'Alejandro Bedoya', 'Guillaume Gillet', 'Birama Touré', 'Adrien Thomasson', 'Adryan', 'Emiliano Sala']","['Clément Maury', 'Jérémie Bréchet', 'Kader Mangane', 'Alexandre Coeff', 'Pablo Martinez', 'David Ducourtioux', 'Jérôme Le Moigne', 'Amos Youga', 'Mohamed Larbi', 'Jacques Zoua', 'Kévin Mayi']"
3.2.2016,Lille ,Caen ,1,0,"['Vincent Enyeama', 'Renato Civelli', 'Adama Soumaoro', 'Ibrahim Amadou', 'Sébastien Corchia', 'Djibril Sidibé', 'Florent Balmont', 'Mounir Obbadi', 'Rony Lopes', 'Eric Bauthéac', 'Yassine Benzia']","['Rémy Vercoutre', 'Syam Ben Youssef', 'Emmanuel Imorou', 'Dennis Appiah', 'Nicolas Seube', 'Jordan Adéoti', 'Jordan Leborgne', 'Julien Féret', 'Jordan Nkololo', 'Vincent Bessat', 'Ronny Rodelin']"
3.2.2016,Nice ,Toulouse FC ,1,0,"['Yoan Cardinale', 'Maxime Le Marchand', 'Paul Baysse', 'Jérémy Pied', 'Jean-Michaël Seri', 'Rémi Walter', 'Nampalys Mendy', 'Niklas Hult', 'Hatem Ben Arfa', 'Dorian Caddy', 'Paulin Puel']","['Alban Lafont', 'Uros Spajic', 'William Matheus', 'Marcel Tisserand', 'Tongo Doumbia', 'Alexis Blin', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Martin Braithwaite', 'Somalia', 'Wissam Ben Yedder']"
3.2.2016,Lyon ,Bordeaux ,3,0,"['Anthony Lopes', 'Samuel Umtiti', 'Mapou Yanga-Mbiwa', 'Maxwel Cornet', 'Jérémy Morel', 'Christophe Jallet', 'Maxime Gonalons', 'Corentin Tolisso', 'Mathieu Valbuena', 'Clément Grenier', 'Alexandre Lacazette']","['Paul Bernardoni', 'Cédric Yambéré', 'Mathieu Debuchy', 'Diego Contento', 'Frédéric Guilbert', 'Jaroslav Plasil', 'Clément Chantôme', 'Valentín Vada', 'Diego Rolán', 'Adam Ounas', 'Cheick Diabaté']"
3.2.2016,Reims ,Angers ,2,1,"['Johny Placide', 'Mohamed Fofana', 'Aissa Mandi', 'Mickaël Tacalfred', 'Hamari Traoré', 'Franck Signorino', 'Jaba Kankava', 'Antoine Devaux', 'Gaëtan Charbonnier', 'Thievy Bifouma', 'Nicolas de Préville']","['Alexandre Letellier', 'Romain Thomas', 'Grégory Bourillon', 'Arnold Bouka Moutou', 'Yoann Andreu', 'Vincent Manceau', 'Thomas Mangani', 'Cheikh Ndoye', 'Romain Saïss', 'Pierrick Capelle', 'Gilles Sunu']"
3.2.2016,Paris S-G ,Lorient ,3,1,"['Kevin Trapp', 'Thiago Silva', 'Marquinhos', 'Serge Aurier', 'Layvin Kurzawa', 'Thiago Motta', 'Benjamin Stambouli', 'Jean-Kévin Augustin', 'Zlatan Ibrahimovic', 'Hervin Ongenda', 'Edinson Cavani']","['Benjamin Lecomte', 'Zargo Touré', 'Lindsay Rose', 'Lamine Gassama', 'Raphaël Guerreiro', 'Rafidine Abdullah', 'Walid Mesloub', 'Didier Ndong', 'Maxime Barthelmé', 'Romain Philippoteaux', 'Majeed Waris']"
4.2.2016,Rennes ,Saint-Etienne ,0,1,"['Benoît Costil', 'Pedro Mendes', 'Mexer', 'Romain Danzé', ""Cheikh M'Bengue"", 'Yacouba Sylla', 'Gelson Fernandes', 'Jérémie Boga', 'Juan Fernando Quintero', 'Paul-Georges Ntep', 'Ousmane Dembélé']","['Stéphane Ruffier', 'K. Théophile-Catherine', 'Moustapha Bayal Sall', 'Florentin Pogba', 'Franck Tabanou', 'Fabien Lemoine', 'Renaud Cohade', 'Jérémy Clément', 'Kevin Monnet-Paquet', 'Alexander Söderlund', 'Jean-Christophe Bahebeck']"
6.2.2016,Monaco ,Nice ,1,0,"['Danijel Subasic', 'Ricardo Carvalho', 'Andrea Raggi', 'Wallace', 'Fábio Coentrão', 'Fabinho', 'João Moutinho', 'Mario Pasalic', 'Bernardo Silva', 'Nabil Dirar', 'Vágner Love']","['Yoan Cardinale', 'Paul Baysse', 'Maxime Le Marchand', 'Jérémy Pied', 'Ricardo Pereira', 'Jean-Michaël Seri', 'Rémi Walter', 'Nampalys Mendy', 'Vincent Koziello', 'Hatem Ben Arfa', 'Valère Germain']"
6.2.2016,Angers ,Lyon ,0,3,"['Alexandre Letellier', 'Romain Thomas', 'Ismaël Traoré', 'Yoann Andreu', 'Gaël Angoula', 'Cheikh Ndoye', 'Thomas Mangani', 'Romain Saïss', 'Billy Ketkeophomphone', 'Mohamed Yattara', 'Gilles Sunu']","['Anthony Lopes', 'Samuel Umtiti', 'Mapou Yanga-Mbiwa', 'Jérémy Morel', 'Christophe Jallet', 'Maxime Gonalons', 'Corentin Tolisso', 'Clément Grenier', 'Mathieu Valbuena', 'Rachid Ghezzal', 'Alexandre Lacazette']"
6.2.2016,Lorient ,Montpellier ,1,1,"['Benjamin Lecomte', 'Zargo Touré', 'Lindsay Rose', 'Vincent Le Goff', 'Lamine Gassama', 'François Bellugou', 'Didier Ndong', 'Yann Jouffre', 'Jimmy Cabot', 'Benjamin Moukandjo', 'Majeed Waris']","['Laurent Pionnier', 'Daniel Congré', 'Vitorino Hilton', 'William Rémy', 'Jérôme Roussillon', 'Jamel Saihi', 'Bryan Dabo', 'Jonas Martin', 'Ryad Boudebouz', 'Casimir Ninga', 'Kevin Bérigaud']"
6.2.2016,Gazélec Ajaccio ,Guingamp ,0,0,"['Clément Maury', 'Kader Mangane', 'Rodéric Filippi', 'Pablo Martinez', 'Alassane Touré', 'Issiaga Sylla', 'Jérôme Le Moigne', 'Louis Poggi', 'Damjan Djokovic', 'John Tshibumbu', 'Khalid Boutaïb']","['Jonas Lössl', 'Jérémy Sorbon', 'Christophe Kerbrat', 'Laurent Dos Santos', 'Lars Jacobsen', 'Lionel Mathis', 'Younousse Sankharé', 'Thibault Giresse', 'Mevlut Erding', 'Jimmy Briand', 'Yannis Salibur']"
6.2.2016,Bastia ,ESTAC Troyes ,2,0,"['Jean-Louis Leca', 'Sébastien Squillaci', 'Mathieu Peybernes', 'Gilles Cioni', 'Julian Palmieri', 'Yannick Cahuzac', 'Axel Ngando', 'Seko Fofana', 'Gaël Danic', 'Brandão', 'Floyd Ayité']","['Matthieu Dreyer', 'Johan Martial', 'Anele Ngcongca', 'Chris Mavinga', 'Thiago Xavier', 'Jessy Pi', 'Benjamin Nivet', 'Stéphane Darbion', 'Fabien Camus', 'Lossémy Karaboué', 'Brayan Perea']"
6.2.2016,Caen ,Reims ,0,2,"['Rémy Vercoutre', 'Damien Da Silva', 'Emmanuel Imorou', 'Dennis Appiah', 'Jordan Adéoti', 'Ismaël Diomandé', 'Jean-Victor Makengo', 'Saidi Ntibazonkiza', 'Julien Féret', 'Ronny Rodelin', 'Andy Delort']","['Johny Placide', 'Abdelhamid El Kaoutari', 'Aissa Mandi', 'Mickaël Tacalfred', 'Hamari Traoré', 'Franck Signorino', 'Jaba Kankava', 'Antoine Devaux', 'Gaëtan Charbonnier', 'Nicolas de Préville', 'Thievy Bifouma']"
6.2.2016,Toulouse FC ,Nantes ,0,0,"['Alban Lafont', 'Uros Spajic', 'Issa Diop', 'Marcel Tisserand', 'François Moubandje', 'Alexis Blin', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Aleksandar Pesic', 'Wissam Ben Yedder', 'Somalia']","['Rémy Riou', 'Lorik Cana', 'Oswaldo Vizcarrondo', 'Youssouf Sabaly', 'Wilfried Moimbé', 'Rémi Gomis', 'Alejandro Bedoya', 'Guillaume Gillet', 'Adryan', 'Adrien Thomasson', 'Emiliano Sala']"
7.2.2016,Lille ,Rennes ,1,1,"['Vincent Enyeama', 'Adama Soumaoro', 'Ibrahim Amadou', 'Renato Civelli', 'Sébastien Corchia', 'Djibril Sidibé', 'Rio Mavuba', 'Mounir Obbadi', 'Eric Bauthéac', 'Sofiane Boufal', 'Eder']","['Benoît Costil', 'Mexer', 'Sylvain Armand', 'Pedro Mendes', 'Romain Danzé', ""Cheikh M'Bengue"", 'Gelson Fernandes', 'Benjamin André', 'Kamil Grosicki', 'Paul-Georges Ntep', 'Ousmane Dembélé']"
7.2.2016,Bordeaux ,Saint-Etienne ,1,4,"['Paul Bernardoni', 'Cédric Yambéré', 'Frédéric Guilbert', 'Mathieu Debuchy', 'Diego Contento', 'Mauro Arambarri', 'Jaroslav Plasil', 'Clément Chantôme', 'Malcom', 'Diego Rolán', 'Enzo Crivelli']","['Stéphane Ruffier', 'K. Théophile-Catherine', 'Moustapha Bayal Sall', 'Florentin Pogba', 'Franck Tabanou', 'Renaud Cohade', 'Jérémy Clément', 'Vincent Pajot', 'Benjamin Corgnet', 'Oussama Tannane', 'Alexander Söderlund']"
7.2.2016,Marseille ,Paris S-G ,1,2,"['Steve Mandanda', 'Rolando', ""Nicolas N'Koulou"", 'Brice Dja Djédjé', 'Javier Manquillo', 'Lassana Diarra', 'Mauricio Isla', 'Abdelaziz Barrada', 'Rémy Cabella', 'Michy Batshuayi', ""Georges-Kévin N'Koudou""]","['Kevin Trapp', 'David Luiz', 'Thiago Silva', 'Maxwell', 'Serge Aurier', 'Thiago Motta', 'Blaise Matuidi', 'Adrien Rabiot', 'Lucas', 'Ángel Di María', 'Zlatan Ibrahimovic']"
12.2.2016,Rennes ,Angers ,1,0,"['Benoît Costil', 'Pedro Mendes', 'Sylvain Armand', 'Romain Danzé', ""Cheikh M'Bengue"", 'Sebastien Salles Lamonge', 'Benjamin André', 'Gelson Fernandes', 'Giovanni Sio', 'Paul-Georges Ntep', 'Ousmane Dembélé']","['Denis Petric', 'Ismaël Traoré', 'Romain Thomas', 'Gaël Angoula', 'Vincent Manceau', 'Cheikh Ndoye', 'Romain Saïss', 'Charles Diers', 'Gilles Sunu', 'Mohamed Yattara', 'Billy Ketkeophomphone']"
13.2.2016,Paris S-G ,Lille ,0,0,"['Kevin Trapp', 'Marquinhos', 'David Luiz', 'Layvin Kurzawa', 'Gregory van der Wiel', 'Benjamin Stambouli', 'Blaise Matuidi', 'Ángel Di María', 'Javier Pastore', 'Edinson Cavani', 'Jean-Kévin Augustin']","['Vincent Enyeama', 'Renato Civelli', 'Adama Soumaoro', 'Ibrahim Amadou', 'Sébastien Corchia', 'Djibril Sidibé', 'Rio Mavuba', 'Florent Balmont', 'Eric Bauthéac', 'Yassine Benzia', 'Junior Tallo']"
13.2.2016,Guingamp ,Bordeaux ,2,4,"['Jonas Lössl', 'Jérémy Sorbon', 'Christophe Kerbrat', 'Lars Jacobsen', 'Laurent Dos Santos', 'Moustapha Diallo', 'Marcus Coco', 'Thibault Giresse', 'Mevlut Erding', 'Jimmy Briand', 'Yannis Salibur']","['Paul Bernardoni', 'Cédric Yambéré', 'Maxime Poundjé', 'Mathieu Debuchy', 'Frédéric Guilbert', 'Jaroslav Plasil', 'Clément Chantôme', 'André Poko', 'Diego Rolán', 'Adam Ounas', 'Cheick Diabaté']"
13.2.2016,Gazélec Ajaccio ,ESTAC Troyes ,2,3,"['Clément Maury', 'Jérémie Bréchet', 'Pablo Martinez', 'Kader Mangane', 'Alassane Touré', 'Amos Youga', 'Jérôme Le Moigne', 'Damjan Djokovic', 'Mohamed Larbi', 'Khalid Boutaïb', 'Jacques Zoua']","['Matthieu Dreyer', 'Johan Martial', 'Anele Ngcongca', 'Mouhamadou Dabo', 'Aloïs Confais', 'Karim Azamoum', 'Chaouki Ben Saada', 'Fabien Camus', 'Lossémy Karaboué', 'Benjamin Nivet', 'Babacar Gueye']"
13.2.2016,Nantes ,Lorient ,2,1,"['Rémy Riou', 'Oswaldo Vizcarrondo', 'Lorik Cana', 'Youssouf Sabaly', 'Ermir Lenjani', 'Rémi Gomis', 'Guillaume Gillet', 'Alejandro Bedoya', 'Adryan', 'Adrien Thomasson', 'Emiliano Sala']","['Benjamin Lecomte', 'Lindsay Rose', 'Zargo Touré', 'Vincent Le Goff', 'Raphaël Guerreiro', 'Lamine Gassama', 'Walid Mesloub', 'Didier Ndong', 'Jimmy Cabot', 'Benjamin Jeannot', 'Benjamin Moukandjo']"
13.2.2016,Montpellier ,Toulouse FC ,2,0,"['Laurent Pionnier', 'Vitorino Hilton', 'William Rémy', 'Daniel Congré', 'Jérôme Roussillon', 'Jamel Saihi', 'Bryan Dabo', 'Jonas Martin', 'Ryad Boudebouz', 'Souleymane Camara', 'Mustapha Yatabaré']","['Alban Lafont', 'Uros Spajic', 'Issa Diop', 'Marcel Tisserand', 'François Moubandje', 'Alexis Blin', 'Etienne Didot', 'Jean-Daniel Akpa Akpro', 'Adrien Regattin', 'Óscar Trejo', 'Wissam Ben Yedder']"
13.2.2016,Reims ,Bastia ,0,1,"['Johny Placide', 'Mickaël Tacalfred', 'Aissa Mandi', 'Abdelhamid El Kaoutari', 'Hamari Traoré', 'Franck Signorino', 'Antoine Devaux', 'Prince Oniangué', 'Lass', 'Gaëtan Charbonnier', 'Nicolas de Préville']","['Thomas Vincensini', 'François Modesto', 'Mathieu Peybernes', 'Gilles Cioni', 'Florian Marange', 'Julian Palmieri', 'Yannick Cahuzac', 'Mehdi Mostefa', 'Sadio Diallo', 'Floyd Ayité', 'Brandão']"
14.2.2016,Lyon ,Caen ,4,1,"['Anthony Lopes', 'Mapou Yanga-Mbiwa', 'Samuel Umtiti', 'Maxwel Cornet', 'Henri Bédimo', 'Christophe Jallet', 'Maxime Gonalons', 'Jordan Ferri', 'Corentin Tolisso', 'Mathieu Valbuena', 'Alexandre Lacazette']","['Rémy Vercoutre', 'Alaeddine Yahia', 'Damien Da Silva', 'Dennis Appiah', 'Nicolas Seube', 'Jean-Victor Makengo', 'Saidi Ntibazonkiza', 'Julien Féret', 'Vincent Bessat', 'Ronny Rodelin', 'Andy Delort']"
14.2.2016,Saint-Etienne ,Monaco ,1,1,"['Stéphane Ruffier', 'Moustapha Bayal Sall', 'K. Théophile-Catherine', 'Ronaël Pierre-Gabriel', 'Franck Tabanou', 'Renaud Cohade', 'Vincent Pajot', 'Jérémy Clément', 'Kevin Monnet-Paquet', 'Oussama Tannane', 'Alexander Söderlund']","['Danijel Subasic', 'Ricardo Carvalho', 'Andrea Raggi', 'Wallace', 'Fabinho', 'Elderson Echiejile', 'João Moutinho', 'Mario Pasalic', 'Thomas Lemar', 'Vágner Love', 'Hélder Costa']"
14.2.2016,Nice ,Marseille ,1,1,"['Yoan Cardinale', 'Mathieu Bodmer', 'Maxime Le Marchand', 'Paul Baysse', 'Jérémy Pied', 'Ricardo Pereira', 'Nampalys Mendy', 'Jean-Michaël Seri', 'Vincent Koziello', 'Valère Germain', 'Alassane Pléa']","['Steve Mandanda', 'Rolando', ""Nicolas N'Koulou"", 'Brice Dja Djédjé', 'Javier Manquillo', 'Lassana Diarra', 'Mauricio Isla', 'Romain Alessandrini', 'Rémy Cabella', 'Michy Batshuayi', ""Georges-Kévin N'Koudou""]"
